time,mx,my,mz,mvx,mvy,mvz,tx,ty,tz,tvx,tvy,tvz
27.200000000000003,17062.743087609342,346.1040524536075,11615.551870314515,778.5870088242159,-151.4793451801466,104.19346272177748,20362.887152902465,-295.96119695978746,12057.189649710404,701.8520470314252,-260.2429683467892,50.20030469941048
27.3,17140.555200643827,330.6508796880159,11625.870519285445,778.1211303448515,-154.53172765591577,103.18648970930491,20432.619573655735,-323.13986737800764,12062.430526848297,697.3242075326925,-271.7867041822018,52.40877137892312
27.400000000000002,17218.314075663075,314.8712097254627,11636.095946983789,777.5887501924666,-157.7966996255321,102.2542769834458,20501.879634557103,-351.46534422969177,12067.890545438753,692.6006090136798,-283.2547685168413,54.60018590456457
27.5,17296.012926317628,298.74425545339096,11646.235471275786,776.9885065455296,-161.269542720717,101.39524291996392,20570.647892309556,-380.9297411295221,12073.567928646573,687.6825775245379,-294.6439689983032,56.7738320781973
27.6,17373.64481544196,282.2496959815438,11656.296251504837,776.318891243312,-164.94559471847117,100.60780229050155,20638.90504167943,-411.52485466056567,12079.46082855411,682.5714936987424,-305.9511353104358,58.92899907537867
27.700000000000003,17451.202641434276,265.3676709807019,11666.285288456227,775.5782599231827,-168.82025000841904,99.89036951389838,20706.631920915923,-443.2421666664393,12085.567326720158,677.268792364921,-317.17312005873623,61.06498166047459
27.8,17528.67912560149,248.07877504062006,11676.209424603023,774.7648416721614,-172.88895940081855,99.24136146795257,20773.809517130347,-476.0728466314425,12091.885434760216,671.7759621442383,-328.30679965003185,63.18108040057268
27.900000000000002,17606.066800421682,230.36405210527255,11686.075344592991,773.8767482018953,-177.1472293534752,98.65919989969215,20840.41897163362,-510.0077541479295,12098.413094947979,666.0945450327199,-339.34907516487044,65.27660187763104
28.0,17683.357998677668,212.20499003638471,11695.889575939986,772.9119825598483,-181.59062068887832,98.14231346994364,20906.441585230405,-545.0374414702688,12105.148180837854,660.2261359678596,-350.2968732233933,67.35085889875336
28.1,17760.54484341691,193.58351534975174,11705.658489886557,771.8684473924025,-186.2147468663298,97.68913946570919,20971.85882346856,-581.1521561546648,12112.08849790833,654.1723823815482,-361.1471468439595,69.4031707047543
28.200000000000003,17837.619238694693,174.48198816297702,11715.388302407719,770.7439527778309,-191.0152718677471,97.29812521161631,21036.65232184225,-618.3418437840888,12119.231784226013,647.9349837369227,-371.8968762942404,71.43286317683305
28.3,17914.572861059576,154.88319738796244,11725.085075328667,769.5362236488131,-195.98790775014572,96.96772920948656,21100.803890947423,-656.5961507775794,12126.575711130143,641.515691051718,-382.5430699349056,73.43926904130058
28.400000000000002,17991.397151742116,134.77035619670545,11734.754717531961,768.2429068254085,-201.12841191256985,96.69642203295034,21164.295521588083,-695.9044272831107,12134.117883937364,634.9163064065942,-393.08276505531353,75.42172807221505
28.5,18068.08330951014,114.12709778466359,11744.40298623216,766.86157768025,-206.43258412041865,96.48268700199189,21227.109389832007,-736.2557301532228,12141.855842666584,628.1386824392393,-403.5130287011202,77.37958729219827
28.6,18144.622284155965,92.93747145209329,11754.035488298196,765.389746458226,-211.89626332570296,96.32502066035052,21289.22786201442,-777.6388260025755,12149.787062783655,621.1847218241383,-413.83095849352685,79.31220117070552
28.700000000000003,18221.00477058328,71.18593902031947,11763.657681605884,763.8248642731509,-217.51532431773825,96.2219330768811,21350.633499688283,-820.0421943465802,12157.90895596573,614.0563767386266,-424.03368344004775,81.21893182074928
28.8,18297.221203463672,48.8573715968066,11773.274876404907,762.1643288039206,-223.28567423512862,96.1719479902172,21411.309064519763,-863.4540308202226,12166.218870885,606.7556483147928,-434.11836473642325,83.0991491927125
28.900000000000002,18373.26175243492,25.937046700147793,11782.892236686355,760.4054897124579,-229.20324896658806,96.17360281447934,21471.237523127547,-907.8622504761875,12174.714094011633,599.284586077847,-444.082196559649,84.95223126632482
29.0,18449.11631781546,2.4106457536318935,11792.514781538579,758.5456538054057,-235.26400946515898,96.22544852224455,21530.402051864578,-953.2544911613282,12183.391850435652,591.645287370302,-453.9224068514079,86.77756424018298
29.1,18524.774526811565,-21.735748046140657,11802.147386480538,756.5820899610608,-241.46393799772548,96.32604941958257,21588.78604154095,-999.6181169705893,12192.249304707524,583.8398967637113,-463.63625809261066,88.57454271872484
29.200000000000003,18600.225730195813,-46.515651481072126,11811.794784763206,754.5120338424733,-247.7990343493147,96.47398282667461,21646.373102086593,-1046.9402217773645,12201.283561697233,575.8706054564391,-473.221048067752,90.3425698970932
29.3,18675.458999437513,-71.94218268102856,11821.461568630837,752.3326924170015,-254.26531199956423,96.66783867631403,21703.147067152426,-1095.2076328393302,12210.491667471524,567.7396506583318,-482.6741106196573,92.08105774290743
29.400000000000002,18750.463124267706,-98.0280621097123,11831.152190534987,750.0412483019173,-260.85879428683745,96.90621904149953,21759.091998648735,-1144.4069144787497,12219.870610189138,559.4493149630944,-491.99281639419496,93.78942717614336
29.5,18825.226610663198,-124.78561316709319,11840.870964295218,747.6348639549326,-267.57551057380897,97.1877376023072,21814.192191219434,-1194.5243718361728,12229.417321013727,551.0019257069871,-501.17457357423064,95.46710824588445
29.6,18899.737679235972,-152.22676240978248,11850.62206620135,745.1106857277443,-274.4114924268929,97.51101906131379,21868.432176651026,-1245.5460546965553,12239.1286750442,542.3998543159178,-510.216828603825,97.11354030472648
29.700000000000003,18973.984264015966,-180.3630393918424,11860.409536052948,742.4658477999409,-281.36276982059894,97.8746985159889,21921.796728214966,-1297.457761386652,12249.001492262216,533.6455156394004,-519.1170669009671,98.7281721801628
29.8,19047.95401161695,-209.2055761295235,11870.237278132521,739.697476009816,-288.42536737681115,98.27742079572172,21974.270864942253,-1350.245042742635,12259.032538496565,524.7413672728726,-527.8728135598294,100.3104623434956
29.900000000000002,19121.634280776736,-238.76510619432776,11880.109062109566,736.802691597859,-295.5953006480425,98.7178397704468,22025.83985582902,-1403.8932061468283,12269.218526404149,515.6899088676801,-536.4816340419338,101.85987907583694
30.0,19195.012142264528,-269.05196343961757,11890.028523873287,733.7786148779161,-302.86857245289826,99.19461763720102,22076.489223971937,-1458.3873196323912,12279.556116467245,506.493681429165,-544.9411348556282,103.37590063096286
30.1,19268.07437914955,-300.0760803667497,11899.999166292326,730.6223688502348,-310.24116927132155,99.70642419039382,22126.20475063232,-1513.7122160548588,12290.041918006822,497.1552666038406,-553.2489642246765,104.85801539576642
30.200000000000003,19340.807487426537,-331.84698613741193,11910.024359900432,727.3310827698557,-317.70905770662233,100.2519360810519,22174.972479227716,-1569.8524973293065,12300.672490211551,487.67728595394146,-561.4028127444772,106.30572204729106
30.3,19413.19767699484,-364.3738042394955,11920.107343507416,723.9018956830578,-325.26818102083536,100.8298360698479,22222.77871924993,-1626.7925387320063,12311.444343182251,478.06240022215206,-569.4004140269976,107.7185297069991
30.400000000000002,19485.230872989225,-397.6652498144555,11930.251224735248,720.3319599438242,-332.9144557496001,101.43881227832026,22269.610050108353,-1684.5164932653556,12322.353938991433,468.31330858422007,-577.2395453334934,109.09595809182065
30.5,19556.892717461382,-431.72962665470095,11940.458980479481,716.6184447215848,-340.643768402455,102.07755744232732,22315.45332489749,-1743.0082960848204,12333.397692757673,458.43274789138377,-584.9180281946474,110.43753766240116
30.6,19628.168571412458,-466.57482388012727,11950.733457296627,712.7585395107582,-348.4519722542629,102.74476817145226,22360.295674087698,-1802.2516689867205,12344.571973734453,448.4234919020673,-592.433729019001,111.7428097678021
30.700000000000003,19699.04351717765,-502.20831230345965,11961.077371718406,708.7494576519362,-356.3348842333238,103.4391442177971,22404.12450913802,-1862.2301249555358,12355.873106413168,438.28835050320777,-599.784559688153,113.01132678714566
30.8,19769.502361165036,-538.6371404946266,11971.493310494141,704.5884398738425,-364.2882819116697,104.15938775736173,22446.927526030137,-1922.9269727695005,12367.297371640016,428.0301689211774,-606.9684781396472,114.24265226847638
30.900000000000002,19839.52963695149,-575.8679305549269,11981.983730762837,700.2727578645328,-372.30790060300313,104.90420268695533,22488.69270872251,-1984.325321663194,12378.841007746365,417.65182692372036,-613.9834889369354,115.43636106349368
31.0,19909.10960873945,-613.9068736123038,11992.550960156781,695.7997178796076,-380.38943057376815,105.67229393943829,22529.408332523566,-2046.4080860457832,12390.50021169235,407.1562380105752,-620.8276438258918,116.592039459847
31.1,19978.226275178906,-652.7597250495937,12003.19719683877,691.1666643945562,-388.52851437289917,106.46236681988081,22569.062967383215,-2109.1579902736607,12402.27114022329,396.5463485964938,-627.4990422787755,117.70928530941092
31.200000000000003,20046.86337355967,-692.4317994781832,12013.92450947528,686.3709838076641,-396.72074428589383,107.27312636511515,22607.64548110155,-2172.5575734760755,12414.149911038648,385.82513718334667,-633.9958320241476,118.78770815357711
31.3,20115.004384379597,-732.9279654700802,12024.734837148182,681.4101081992568,-404.96165991897027,108.10327672901228,22645.145042454005,-2236.5891944324685,12426.132603973152,374.995613524552,-640.31620956393,119.82692934503575
31.400000000000002,20182.632536294837,-774.2526400620028,12035.629989207753,676.2815191523811,-413.2467459192263,108.9515205957127,22681.551124231977,-2301.235036500088,12438.215262189753,364.0608177797185,-646.4584206761947,120.82658216600976
31.5,20249.730811458772,-816.4097830456899,12046.611645070048,670.982751639346,-421.57142983687095,109.81655862294957,22716.853506198127,-2366.4771125905513,12450.393893384055,353.0238196615028,-652.4207609046334,121.78631194301488
31.6,20316.28195125656,-859.4028910592691,12057.6813539618,665.5113979778696,-429.931080135792,110.69708891751789,22751.042277955494,-2432.297270193938,12462.664470999864,341.8877175736634,-658.2015760338663,122.70577615809088
31.700000000000003,20382.268462442546,-903.2349914951585,12068.840534616289,659.8651118598842,-438.3210043588946,111.59180654489069,22784.107841729612,-2498.6771964490054,12475.02293545553,330.65563774118345,-663.799262550674,123.58464455666763
31.8,20447.672623688082,-947.9086362406431,12080.090474923778,654.0416124553666,-446.73644745484546,112.4994030748969,22816.04091506291,-2565.5984232581254,12487.465195380673,319.33073333297216,-669.2122680912007,124.42259925142935
31.900000000000002,20512.476492547365,-993.425895267948,12091.432331540314,648.0386885928307,-455.1725902730496,113.41856616536217,22846.832533420547,-2633.0423324454955,12499.987128862977,307.9161835763807,-674.4390918737008,125.21933482303211
32.0,20576.661912849107,-1039.7883500913347,12102.867129458868,641.85420301742,-463.62454823386753,114.34797918553188,22876.474052707024,-2700.990160957179,12512.58458470465,296.4151928647698,-679.4782851168338,125.97455841672854
32.1,20640.210522521786,-1086.997087109461,12114.395761546977,635.4860967267813,-472.0873701812643,115.28632088109143,22904.957151692826,-2769.423006101533,12525.253383688216,284.83098985801917,-684.328451443539,126.68798983566376
32.2,20703.103761860202,-1135.0526908519853,12126.01898805523,628.9323933841654,-480.5560374252412,116.23226508253009,22932.273834350424,-2838.3218308285323,12537.989319851229,273.16682657597994,-688.9882472699946,127.35936163013321
32.300000000000004,20765.322882240944,-1183.9552371501406,12137.737436101088,622.1912038074208,-489.02546298155414,117.18448045858794,22958.416432099017,-2907.6674690465516,12550.788161769566,261.4259774859238,-693.456382180193,127.9884191833662
32.4,20826.84895529412,-1233.7042862517753,12149.551599132736,615.2607305317631,-497.4904910163465,118.14163031647944,22983.377605957285,-2977.4406309750643,12563.645653848927,249.61173858268012,-697.7316192851276,128.5749207936169
32.5,20887.66288253846,-1284.2988759021177,12161.46183637779,608.1392724434108,-505.9458965034235,119.10237245053506,23007.150348603696,-3047.621908531834,12576.557517624115,237.72742646411643,-701.812775567696,129.11863775187157
32.6,20947.745405486497,-1335.737514412314,12173.46837228188,600.825229480348,-514.386385101963,120.06535904090892,23029.727986343623,-3118.1917807529753,12589.519453065774,225.77637739927013,-705.698722211414,129.6193544165908
32.7,21007.07711622606,-1388.0181737385649,12185.571295942273,593.317107395637,-522.806593262507,121.02923660391234,23051.104180982875,-3189.130619244514,12602.52713989418,213.7619463925148,-709.3883849153872,130.07686828406804
32.800000000000004,21065.63846848385,-1441.1382825954709,12197.770560541823,585.6135225778703,-531.2010885690587,121.99264599550735,23071.27293160698,-3260.41869366378,12615.57623889966,201.68750624106906,-712.8807441926574,130.49099005480457
32.9,21123.409789176094,-1495.0947196279787,12210.06598278877,577.7132069224568,-539.5643703250798,122.95422246946426,23090.228576265847,-3332.0361772292104,12628.662393269333,189.55644658864912,-716.1748356543058,130.8615436967193
33.0,21180.371290450752,-1549.8838066670871,12222.45724236793,569.6150127465856,-547.8908703910835,123.91259579158198,23107.965793563217,-3403.9631522569593,12641.781229919698,177.3721729737008,-719.26975027749,131.18836650364756
33.1,21236.50308222473,-1605.501302095225,12234.943881409064,561.3179177398026,-556.1749542813777,124.86639041135021,23124.47960415054,-3476.179615722737,12654.928360834732,165.1381058732295,-722.1646346577745,131.47130915034722
33.2,21291.785185218854,-1661.9423943479583,12247.525303978298,552.8210299412317,-564.4109225273326,125.81422569233276,23139.765372124817,-3548.6654848474386,12668.099384409106,152.85767974277405,-724.8586912470182,131.71023574373976
33.300000000000004,21346.197544492214,-1719.2016955793842,12260.200775598545,544.1235927335946,-572.5930123142601,126.75471620246299,23153.81880633004,-3621.4006027048495,12681.289886796067,140.53434205223311,-727.3511785741084,131.9050238696036
33.4,21399.720043476536,-1777.273235519256,12272.969422805083,535.2249898432287,-580.7153993987196,127.68647206537315,23166.63596156183,-3694.36474384999,12694.495443259666,128.1715523179082,-729.6414114514073,132.0555646359935
33.5,21452.332518509982,-1836.1504555505198,12285.830232742457,526.1247503344506,-588.7722003126383,128.60809937374276,23178.213239674995,-3767.5376199664393,12707.711619530892,115.7727811316363,-731.7287611644906,132.16176271225777
33.6,21504.01477386855,-1895.8262030365424,12298.782052809012,516.8225535856614,-596.7574748602268,129.5182006655509,23188.547390593598,-3840.8988855310636,12720.933973167299,103.34150918602973,-733.6126556462432,132.22353636407206
33.7,21554.746597291924,-1956.2927259278542,12311.82359035541,507.31823423373584,-604.6652289131175,130.41537546398249,23197.635513223373,-3914.4281434946274,12734.158054915777,90.88122629775171,-735.2925796356385,132.24081748478056
33.800000000000004,21604.50777599916,-2017.5416676787122,12324.95341244357,497.611787072342,-612.4894175085793,131.29822088159187,23205.47505626614,-3988.1049509766285,12747.37941007802,78.39543042766309,-736.768074820011,132.21355162242617
33.9,21653.27811318806,-2079.56406250421,12338.169945672487,487.70337188899975,-620.2239482549786,132.1653322891661,23212.06381893602,-4061.908824972791,12760.593579878303,65.88762669882271,-738.0387399616257,132.14169800283344
34.0,21701.03744501054,-2142.3503310090023,12351.471476077444,477.5933182248432,-627.8626850479209,133.01530404956785,23217.399951577278,-4135.819248073642,12773.796102833177,53.36132641255972,-739.1042310085049,132.0252295487444
34.1,21747.76565801457,-2205.8902762189687,12364.85614910911,467.28213004029186,-635.399452099662,133.84673031664698,23221.481956183543,-4209.815674192491,12786.982516122676,40.820046062654,-739.9642611884974,131.86413289498887
34.2,21793.442707041475,-2270.1730800473183,12378.32196969902,456.77049026905064,-642.8280382834956,134.6582058990974,23224.308686818375,-4283.87753430133,12800.148356962607,28.267306348316197,-740.6186010883903,131.65840839930752
34.300000000000004,21838.048633565693,-2335.1873002267,12391.866802417915,446.0592652421934,-650.1422017938163,135.4483271889437,23225.879349936946,-4357.984242172938,12813.289163977546,15.706631185712467,-741.067078716078,131.40807014939128
34.4,21881.563584462034,-2400.9208677388506,12405.488371733325,435.1495089634132,-657.3356751215067,136.21569315410486,23226.193504608804,-4432.1152001276505,12826.40047857415,3.141546718579775,-741.3095795471236,131.11314596604643
34.5,21923.967831183632,-2467.361084773165,12419.184262372748,424.042467215979,-664.4021703431472,136.95890639422072,23225.25106264168,-4506.24980478317,12839.477846314323,-9.42441967123159,-741.3460465551907,130.77367740172122
34.6,21965.241789331772,-2534.4946232452994,12432.95191979862,412.7395814813934,-671.3353847213398,137.67657425871258,23223.05228860621,-4580.367452805776,12852.516818287892,-21.987740354707057,-741.1764802260677,130.3897197356855
34.7,22005.36603859671,-2602.3075239065124,12446.788650801192,401.2424926493792,-678.1290066121295,138.36731002574098,23219.5977997617,-4654.447546661367,12865.512952484343,-34.54488844508887,-740.8009385559035,129.9613419645175
34.800000000000004,22044.32134304655,-2670.785196073931,12460.69162421524,389.5530444984118,-684.7767216741863,139.02973414047912,23214.88856588282,-4728.469500364729,12878.461815163264,-47.092338788825145,-740.2195370336267,129.48862678920705
34.9,22082.08867173914,-2739.9124180112253,12474.657871766321,377.6732869258742,-691.2722193729467,139.6624755108073,23208.925908987356,-4802.412745225364,12891.358982223024,-59.626568954627146,-739.4324486063488,128.9716705976025
35.0,22118.64921962981,-2809.673337988372,12488.684289052146,365.60547890670716,-697.609199771468,140.2641728582511,23201.711502965103,-4876.256735588356,12904.200040567343,-72.1440602225266,-738.4399036299146,128.410583443183
35.1,22153.984428745756,-2880.0514760481933,12502.767636664314,353.3520911594574,-703.7813805982099,140.83347612168137,23193.247373107944,-4949.980954568575,12916.980589469315,-84.64129857158696,-737.2421898021912,127.80548901971997
35.2,22188.07600959563,-2951.0297265062327,12516.904541455411,340.91580849870905,-709.7825045803943,141.36904791097015,23183.53589554129,-5023.564919776687,12929.696241932492,-97.11477566655958,-735.839652081122,127.15652463177321
35.300000000000004,22220.905962780944,-3022.5903612092297,12531.091497956162,328.2995318531531,-715.6063470299715,141.86956500751094,23172.57979655703,-5096.988189035354,12942.342626048647,-109.56098984257551,-734.2326925866655,126.46384116154877
35.4,22252.456600773832,-3094.7150335759916,12545.324869946979,315.5063799288929,-721.2467236676163,142.33371990815905,23160.382151848204,-5170.23036608397,12954.915386351766,-121.97644708827283,-732.4217704861621,125.72760303119139
35.5,22282.71056982364,-3167.3847834428434,12559.600892187866,302.53969049810496,-726.6974986685196,142.76022240886226,23146.94638564553,-5243.2711062704475,12967.41018516792,-134.3576620267413,-730.4074018647771,124.94798816154798
35.6,22311.65087195303,-3240.5800427340528,12573.915672310259,289.403021293869,-731.952592912092,143.14780122392975,23132.276269756156,-5316.09012222831,12979.822703960584,-146.70115889373847,-728.1901595786258,124.12518792663832
35.7,22339.260887002303,-3314.2806419756603,12588.265192873916,276.1001504927342,-737.005992416076,143.49520563657998,23116.375922504798,-5388.667189537659,12992.148644671033,-159.00347251357744,-725.7706730934933,123.25940710448776
35.800000000000004,22365.524394679065,-3388.465817669054,12602.645313591525,262.63507676760514,-741.8517569339385,143.80120717609742,23099.2498075776,-5460.98215236832,13004.383731053378,-171.26114927199524,-723.1496283066099,122.35086382344889
35.9,22390.425596568526,-3463.114220538338,12617.051773723193,249.0120188946222,-746.4840286928402,144.06460131667066,23080.902732769042,-5533.0149291036405,13016.523710003903,-183.470748085565,-720.3277673532011,121.39978950524892
36.0,22413.949138058426,-3538.203924663134,12631.48019464246,235.23541489899898,-750.8970412479606,144.28420919267063,23061.33984863227,-5604.745517943366,13028.564352884254,-195.62884136772482,-717.305888397259,120.40642880350788
36.1,22436.080130131046,-3613.7124375058825,12645.92608257495,221.3099207262074,-755.0851284274861,144.45887932490214,23040.566647033185,-5676.154002483968,13040.501456838123,-207.73201599084132,-714.0848454060142,119.37103953869155
36.2,22456.80417097369,-3689.616710840003,12660.384831510159,207.2404084264595,-759.0427333412082,144.587489352094,23018.58895960871,-5747.220557274976,13052.330846101026,-219.77687424474425,-710.6655479100846,118.29389262902623
36.300000000000004,22476.10736735791,-3765.8931525824405,12674.85172628633,193.03196384220104,-762.7644174243734,144.6689477617067,22995.412956129683,-5817.9254533496405,13064.048373302783,-231.76003479027713,-707.0489607466425,117.17527201757548
36.4,22493.976355736926,-3842.517639531168,12689.321945847722,178.68988379016835,-766.2448694872738,144.70219561391187,22971.045142768824,-5888.249063728457,13075.649920762324,-243.67813360859145,-703.2361037881674,116.01547459540598
36.5,22510.398323010082,-3919.4655310051685,12703.790566672968,164.21967273157475,-769.4789147400069,144.68620825246558,22945.492360274264,-5958.17186889399,13087.131401774433,-255.52782494560233,-699.2280516553274,114.81481012109725
36.6,22525.361026902694,-3996.711683381262,12718.25256637257,149.62703892613388,-772.461523760935,144.61999699602896,22918.76178204916,-6027.67446223543,13098.488761888035,-267.30578225102363,-695.0259334143993,113.57360113601317
36.7,22538.852815909475,-4074.2304655189246,12732.702827452913,134.91789006781963,-775.1878213766275,144.50261080342293,22890.860912137905,-6096.737555461441,13109.717980175665,-279.0086991125645,-690.6309322601101,112.2921828762992
36.800000000000004,22550.862648749742,-4151.995775060971,12747.136141243534,120.09832840267988,-777.653095420463,144.33313790621406,22861.797583119514,-6165.341983979694,13120.81507049373,-290.63329018390505,-686.0442851825337,110.97090318065966
36.9,22561.38011328288,-4229.98105559464,12761.547211983736,105.17464533139398,-779.8528053366897,144.1107074020193,22831.579953908833,-6233.468712241647,13131.776082733213,-302.1762921068148,-681.2672826195285,109.61012239482443
37.0,22570.395444833055,-4308.159314654291,12775.930661063925,90.1533155017515,-781.782590596516,143.83449080190053,22800.216507466033,-6301.098839051065,13142.597104060398,-313.63446442799614,-676.3012680941756,108.21021327185008
37.1,22577.899543872943,-4386.503142543568,12790.281031416456,75.04099039888551,-783.4382788927765,143.50370352530504,22767.716048415266,-6368.213602834733,13153.274260147293,-325.0045905076695,-671.1476378366842,106.77156086894684
37.2,22583.883993017294,-4464.984731951562,12804.592792050065,59.84449144352549,-784.8158940799399,143.11760633608392,22734.08770057291,-6434.794386874008,13163.803716391376,-336.2834784235747,-665.8078403927448,105.29456244083121
37.300000000000004,22588.341073278425,-4543.575898334222,12818.860342721391,44.57080261129727,-785.9116638266042,142.6755067132523,22699.340904386256,-6500.822724495626,13174.181679124275,-347.4679618665323,-660.2833762161845,103.77962732898595
37.4,22591.263779537283,-4622.2481010290485,12833.078018736427,29.22706258859598,-786.7220269482681,142.17676015035167,22663.48541428332,-6566.280304220381,13184.404396809057,-358.5549010293471,-654.575797247553,102.22717684782765
37.5,22592.6458351856,-4700.97246506795,12847.240095874175,13.820556483181068,-787.243640389012,141.62077137747556,22626.531295934477,-6631.148974868251,13194.468161225743,-369.5411834884362,-648.6867064786929,100.63764416685444
37.6,22592.48170589662,-4779.719803650129,12861.340795424207,-1.641292889847557,-787.4733858217835,141.0069955003167,22588.48892342674,-6695.410750618436,13204.369308644704,-380.42372507738037,-642.6177575018573,99.01147418961045
37.7,22590.76661248426,-4858.460641233957,12875.374289329293,-17.15093412355315,-787.4083758382817,140.33493905086053,22549.368976351456,-6759.047816023055,13214.104220987594,-391.1994707528356,-636.3706540461862,97.34912342890311
37.800000000000004,22587.496542813195,-4937.16523720405,12889.334705423767,-32.70069671066603,-787.0459597009262,139.6041609447407,22509.182436806248,-6822.04253097295,13223.669326975463,-401.8653954520778,-629.9471494989484,95.65105987869174
37.9,22582.66826272486,-5015.803610067162,12903.21613275783,-48.282800883345814,-786.3837286311141,138.81427334062454,22467.940586312005,-6884.377435614318,13233.061103263717,-412.4185049424341,-623.3490464136776,93.91776288253823
38.0,22576.27932594773,-5094.345562128149,12917.012626997574,-63.88936777131558,-785.4195206098798,137.9649423974373,22425.65500264583,-6946.035255214725,13242.276075563566,-422.855836661729,-616.5781960040749,92.1497229984925
38.1,22568.328082963075,-5172.760704595066,12930.718215890143,-79.51242984654921,-784.1514246691679,137.05588892569344,22382.337556590857,-7006.9989049771675,13251.310819749653,-433.17446054974425,-609.636497624424,90.34744186086755
38.2,22558.813688800983,-5251.018483060487,12944.32690478311,-95.14394162090417,-782.5777846542029,136.08688892967592,22338.000408603744,-7067.251494800848,13260.161962953509,-443.37147987112985,-602.5258982368086,88.51143203855827
38.300000000000004,22547.736109744834,-5329.0882033044745,12957.832682186885,-110.77579056147884,-780.6972024398767,135.05777403774113,22292.656005400902,-7126.776333987328,13268.826184642521,-453.4440320284193,-595.2483918647977,86.64221689012265
38.400000000000006,22535.096128926125,-5406.939057363139,12971.229525368739,-126.3998081870973,-778.5085405866444,133.96843181853754,22246.31707646433,-7185.556935890702,13277.30021768407,-463.3892893657321,-587.8060190337419,84.74033041547955
38.5,22520.895350795312,-5484.540149805552,12984.51140596689,-142.00778130814516,-776.0109244241227,132.8188059815195,22198.996630468104,-7243.577022510569,13285.58084939454,-473.20445996225317,-580.2008661986656,82.80631710471425
38.6,22505.136204458202,-5561.860524160889,12997.672295612958,-157.5914633711159,-773.2037435533745,131.60889646067855,22150.707951626428,-7300.820529026463,13293.664922572887,-482.886788416763,-572.435065158943,80.84073178346443
38.7,22487.821945871357,-5638.869189437065,13010.706171551059,-173.14258586843897,-770.0866527617574,130.33875938101758,22101.464595964415,-7357.271608272462,13301.549336518414,-492.4335566201262,-564.510792459987,78.8441394552683
38.800000000000004,22468.95665889397,-5715.5351466717775,13023.607022241848,-188.65286977386842,-766.6595723471297,129.008506907878,22051.280387512496,-7412.914635150784,13309.231048032509,-501.84208451919403,-556.4302687832242,76.81711514094786
38.900000000000006,22448.545255197627,-5791.827415456897,13036.368852939828,-204.11403696344368,-762.9226878511957,127.61830697980936,22000.169414425618,-7467.734210983092,13316.707072403982,-511.10973086877493,-548.1957583230815,74.76024371473613
39.0,22426.593473039407,-5867.71506037737,13048.985691232456,-219.5178215821822,-758.8764492047301,126.16838292628604,21948.146025028298,-7521.715167798293,13323.974484377759,-520.2338939731999,-539.8095681520044,72.67411973776689
39.1,22403.107874907706,-5943.167217306409,13061.451592529667,-234.85598131702292,-754.5215692903931,124.6590129721099,21895.224823786626,-7574.84257255568,13331.0304191066,-529.2120124167195,-531.2740475738701,70.55934728841748
39.2,22378.09584405399,-6018.153119499584,13073.76064549276,-250.12030853716607,-749.8590219317547,123.09052963093896,21841.420667208382,-7627.101731302134,13337.872073085566,-538.0415657824415,-522.5915874645398,68.41653978965041
39.300000000000004,22351.56557992761,-6092.642123431585,13085.906977391853,-265.3026412638117,-744.8900393200041,121.46331899091184,21786.748659672372,-7678.478193262361,13344.49670506896,-546.7200753600991,-513.7646196022706,66.24631983393556
39.400000000000006,22323.526092534365,-6166.603734320843,13097.884759381437,-280.3948739324565,-739.6161088925794,119.77781989584673,21731.22414918821,-7728.957754860903,13350.901636969455,-555.2451048416333,-504.79561598542205,64.04931900495285
39.5,22293.98719574314,-6240.007631288902,13109.688211684039,-295.38896791225767,-734.0389696805969,118.03452302601585,21674.86272308767,-7778.526463674872,13357.084254739137,-563.6142610053867,-495.6870881396844,61.826177696821105
39.6,22262.959499568282,-6312.82369210335,13121.311608672333,-310.27696174855197,-728.1606081444805,116.23396988293837,21617.68020364888,-7827.170622316281,13363.042009232211,-571.8251943878931,-486.44158641409376,59.5775449307439
39.7,22230.45440145864,-6385.022017455306,13132.74928384064,-325.05098109642245,-721.983253519557,114.37675168305981,21559.69264365457,-7874.876792242848,13368.77241704906,-579.875599943116,-477.0616992656687,57.30407816849038
39.800000000000004,22196.48407662712,-6456.572954724861,13143.9956346572,-339.70324831521526,-715.5093726955471,112.46350816560893,21500.916321885554,-7921.631797496295,13374.273061361479,-587.7632176901534,-467.5500525344705,55.00644312418444
39.900000000000006,22161.06146745752,-6527.447121190454,13155.045127289222,-354.22609169601367,-708.7416646559282,110.49492632022097,21441.36773855084,-7967.422728367022,13379.541592718742,-595.4858333471202,-457.909308707267,52.685313572637824
40.0,22124.200272027872,-6597.615426640944,13165.89230119325,-368.6119542964563,-701.6830545048991,108.47173904027694,21381.063610655547,-8012.2369449841435,13384.57572983434,-603.041278952951,-448.1421661712193,50.34137115597332
40.1,22085.914931791904,-6667.049095352073,13176.531773564062,-382.8534023596951,-694.3366871112863,106.39472370812888,21320.02086730792,-8056.062080829956,13389.373260353073,-610.4274334762522,-438.2513584581284,47.97530518733765
40.2,22046.22061846222,-6735.719687392082,13186.958243635923,-396.9431332968433,-686.7059204000952,104.26470071861662,21258.2566449669,-8098.88604617772,13393.93204159832,-617.642223410221,-428.2396534776399,45.587812452467915
